frame,x,y,is_really_mir,selected_mir_type
141,632.5894313,654.510753,1,2
141,633.6811239,956.4952722,1,2
141,638.675629,713.3453472,1,2
141,642.4931227,346.1626221,1,0
141,643.3986797,357.1584538,0,0
141,645.9553749,220.8855871,0,0
141,651.578159,956.1929385,1,0
141,651.9187053,967.9507277,0,0
141,653.7083854,33.61995586,0,0
141,654.029662,617.5207594,0,0
141,656.782132,710.3137062,1,0
141,656.862013,721.869564,0,0
141,657.561486,86.79570818,0,0
141,659.7245165,118.9475061,0,0
141,657.3676931,907.2789547,1,0
141,657.5476933,919.5337934,0,0
141,659.6176433,730.0204975,0,0
141,662.5089876,131.1924053,0,0
141,665.704409,590.5534955,0,0
141,666.2545864,578.9841946,1,0
141,667.6224489,479.1556923,0,0
141,669.4837726,704.1035608,0,0
141,673.8330674,710.8965261,0,0
141,674.973686,229.8757599,1,0
141,675.1824135,241.6489951,0,0
141,678.0845118,762.2793545,1,0
141,678.0844936,774.2263623,0,0
141,682.3613178,275.9034882,1,2
141,686.6982173,846.6430395,1,0
141,686.4610811,859.8272646,0,0
141,688.5958285,363.2868825,1,2
141,688.7469432,370.7100983,0,2
141,690.0260548,192.6764158,0,2
141,690.0790192,183.5641503,0,2
141,692.8696546,498.0581399,1,1
141,695.761042,410.2081543,1,2
141,698.0673074,899.2734287,0,2
141,697.5959448,844.5870348,1,2
141,698.9223674,389.2968411,0,2
141,698.1449518,852.3561484,0,2
141,701.2229046,911.3596471,0,2
141,704.7631557,305.1395899,0,2
141,706.697604,208.6005175,0,2
141,707.1629258,196.7008161,1,0
141,714.7006193,461.1673044,1,2
141,710.3914162,548.7040748,0,2
141,710.6155498,868.1926549,1,1
141,711.2275869,911.4485816,1,1
141,711.9797829,963.3395032,0,0
141,715.7519616,556.4840117,0,0
141,715.7588994,797.089161,1,2
141,716.2762799,851.4962317,1,2
141,718.1759443,385.8090492,1,2
141,721.7030406,952.9269762,1,2
141,721.4210508,960.3843422,0,2
141,723.0763371,704.1578085,0,2
141,723.3182328,362.817536,0,2
141,725.7092016,554.8813739,0,0
141,726.4161034,565.4105341,0,0
141,729.632803,355.8917553,1,0
141,729.5508745,368.3851141,0,0
141,733.4562183,543.5857683,1,2
141,738.5921133,258.8608696,0,2
141,739.9552493,369.9229675,0,2
141,742.3938017,318.3512646,1,2
141,744.5723255,991.8686445,0,2
141,753.8784953,918.7456457,0,2
141,755.4494348,930.8176085,0,2
141,757.6541362,858.184381,0,2
141,759.7504442,225.9141179,0,2
141,759.4405247,652.1123529,1,2
141,764.9629087,69.84792803,0,2
141,765.1039356,146.483428,1,2
141,768.8751732,659.6406691,0,2
141,771.020907,498.7428306,0,2
141,771.1194397,507.229306,1,2
141,780.1722685,498.3061525,0,2
141,785.1224439,283.4831054,1,2
141,785.6909188,543.7637068,0,2
141,785.4784941,743.071096,0,2
141,786.2740407,290.3956821,0,2
141,788.7622552,604.4038341,0,2
141,790.6304034,964.8179691,0,2
141,792.7640953,403.5334589,0,2
141,796.4006698,233.1746165,0,2
141,798.8969332,107.8039147,1,2
141,798.4744585,516.5252461,0,2
141,799.9025696,908.3301916,0,2
141,799.9227217,916.0510823,0,2
141,800.7886049,136.6585307,0,2
141,801.1087362,126.7644218,1,0
141,803.8757932,551.9793928,0,0
141,807.6959786,393.0449164,1,1
141,809.1195407,285.3945984,1,1
141,809.4616593,853.4222371,0,1
141,815.9878976,533.9099257,0,1
141,817.1544915,467.097307,1,0
141,817.4245059,479.1466718,0,0
141,822.9483943,617.8713324,1,0
141,823.1095529,629.4858479,0,0
141,825.1858709,477.4595409,1,2
141,827.9475852,414.724445,1,0
141,828.1050545,426.0793279,0,0
141,829.1303824,879.7649455,0,0
141,830.2159608,872.2697438,1,2
141,831.6056121,191.7140501,0,2
141,832.7329396,328.42718,1,2
141,832.1543211,690.0242785,0,2
141,837.0385917,896.4097737,0,2
141,840.455238,546.2986894,1,0
141,840.285711,557.7372305,0,0
141,842.7142891,63.49335683,0,0
141,845.901337,862.2912007,0,0
141,848.6947946,846.9984162,0,1
141,849.8429025,660.4598006,0,1
141,849.5431026,927.7010295,1,2
141,853.8177922,74.77887978,0,2
141,853.5442798,326.8424679,0,2
141,855.870627,81.77526861,0,2
141,857.7550467,390.9207419,1,0
141,858.804465,402.4433941,0,0
141,862.5731087,812.2459682,0,0
141,866.3266142,488.2754576,1,0
141,866.8293034,499.4553961,0,0
141,867.4356731,973.2764483,1,2
141,871.8106371,250.4415048,0,2
141,873.5043276,259.8512841,0,2
141,871.6465003,261.5001537,1,2
141,871.6219002,445.3071454,1,2
141,871.5852873,455.9679591,0,2
141,874.5128622,610.4224842,0,2
141,874.5454153,259.8512841,0,2
141,886.5054567,63.44053637,1,1
141,887.1755864,671.1820119,0,1
141,888.1182027,494.838071,0,1
141,889.2456412,1002.124568,0,1
141,891.7747228,140.6399081,0,2
141,893.7007155,393.8907385,1,0
141,894.1870166,404.5013006,0,0
141,894.4068617,559.1286475,0,0
141,897.1623573,888.9949479,1,2
141,901.4602483,283.5514314,0,2
141,901.3770031,474.8588193,1,2
141,902.8332173,713.3613193,1,0
141,903.598804,724.7588362,0,0
141,906.2567191,60.24773186,1,2
141,910.2946852,237.9446869,1,2
141,911.8313784,646.8594928,1,2
141,912.657717,311.4926915,1,2
141,914.0166935,439.4404277,0,2
141,916.6478922,471.0365284,1,0
141,916.5584612,582.3637457,1,2
141,916.5995146,927.4308476,1,2
141,916.729011,934.6634993,0,2
141,916.9207609,482.4395168,0,2
141,917.1269438,589.4729346,0,2
141,917.1067003,676.5759631,1,2
141,917.666016,683.7258601,0,2
141,917.8432111,707.332165,1,0
141,917.3176355,718.5959514,0,0
141,924.7862116,867.9792411,1,2
141,927.3655177,120.7943544,1,2
141,929.5456327,991.0750374,1,0
141,930.4584324,1003.522158,0,0
141,931.4537226,563.0407713,0,0
141,932.4139645,330.0396285,0,0
141,942.666929,717.8072567,0,0
141,947.9324274,345.8707559,0,0
141,947.6117063,653.6897278,0,2
141,950.2016961,798.7820023,0,2
141,952.3070198,251.325907,0,2
141,956.3784088,697.4980201,1,2
141,960.8732109,374.671979,1,0
141,960.4948119,931.7607581,0,0
141,961.6661056,385.9861009,0,0
141,967.3553806,922.2218336,1,0
141,968.457854,933.6044952,0,0
141,974.8054286,688.1757374,0,0
141,975.1953206,920.9804889,1,2
141,979.4977129,644.9043333,1,1
141,986.8838663,520.2165442,1,0
141,988.4251257,532.2912865,0,0
141,988.9948474,788.4110857,1,0
141,989.8953208,800.4742016,0,0
141,991.9792364,477.5996291,1,0
141,991.9358179,489.7905597,0,0
141,1014.578259,916.7359163,1,2
141,1015.615832,151.6474912,0,2
141,1015.614071,512.6125586,0,2
141,1015.767817,992.4080801,0,2
185,7.181887342,175.9431528,0,2
185,7.45818802,825.9801734,0,2
185,7.637167809,877.9324972,0,2
185,15.41166088,663.4397976,0,2
185,16.80656269,652.1730591,1,0
185,17.28348754,611.351583,1,2
185,30.53794905,555.2875853,0,2
185,31.40743316,543.1546607,1,0
185,33.92820273,643.0751883,0,0
185,33.90913846,655.1392347,0,0
185,34.01510524,283.235183,0,2
185,34.47608645,995.3906077,0,2
185,36.2594155,231.9540802,0,2
185,37.42931421,390.8622069,1,2
185,43.19178879,712.1224583,1,1
185,46.82886744,647.2493675,0,1
185,48.36493426,395.227559,0,1
185,48.80769229,626.0453182,1,0
185,48.28846684,638.0612121,0,0
185,59.17212167,337.348802,0,0
185,59.7755075,327.3626444,1,0
185,65.08137638,198.7622783,0,0
185,66.55499342,246.6744557,0,0
185,67.8288443,699.723747,0,0
185,70.68105013,683.6908775,0,0
185,71.69894644,753.2090287,0,0
185,72.23322269,743.1381189,1,0
185,75.04142714,622.3091198,0,0
185,85.46745112,439.5322334,1,2
185,87.65170473,151.0966843,1,2
185,94.06493861,904.8436928,0,2
185,101.3199958,795.1243987,1,2
185,102.0999943,843.8227125,0,2
185,103.585146,334.9463131,1,0
185,103.6601229,345.8202636,0,0
185,103.0041874,668.3575023,0,0
185,107.1553642,267.1718718,1,0
185,106.8662408,278.1045795,0,0
185,108.0557389,511.1787298,1,0
185,107.8500969,948.7104565,0,0
185,108.3043127,521.7934365,0,0
185,116.5498991,704.9651116,0,0
185,118.0687929,889.2211404,0,0
185,118.5426213,934.0657464,0,0
185,119.5430568,922.4852643,1,0
185,121.7786962,807.5242415,0,0
185,129.4991891,89.08888166,0,0
185,129.523934,115.3555878,1,2
185,131.384443,429.6213927,1,2
185,135.8736526,328.0488766,1,2
185,135.7546659,721.1442054,1,0
185,136.1041043,335.4029568,0,0
185,140.0037772,666.8678997,1,0
185,142.7188407,610.9872021,0,0
185,145.9857689,632.5067736,0,0
185,146.2417072,384.6198084,0,0
185,146.7588073,620.1759186,1,0
185,148.2656397,843.0125892,1,0
185,148.0737312,855.5000087,0,0
185,153.8463638,609.8432111,0,0
185,156.5853413,730.1949402,1,1
185,159.8247393,941.6110792,1,2
185,162.7814558,903.3015167,0,2
185,163.412382,267.018452,1,1
185,164.9318722,232.4078181,0,1
185,174.3090313,315.5203798,0,1
185,177.8424329,478.6952599,0,1
185,178.5116414,468.176134,0,1
185,180.6398353,254.6546291,1,0
185,180.0461855,265.9083117,0,0
185,180.6495995,452.1540291,1,2
185,188.0554404,192.5626607,1,2
185,189.8072373,738.7522555,1,2
185,191.4086604,320.8927941,1,0
185,191.5348911,332.1485277,0,0
185,193.2184117,920.2474122,0,0
185,203.3984175,170.8167929,0,0
185,204.5997611,321.5258413,0,0
185,207.2936518,177.1946095,1,2
185,208.551156,131.7176612,1,0
185,208.1712076,142.5425212,0,0
185,213.8252741,474.7372467,0,0
185,214.7116365,467.5248822,1,2
185,214.482424,681.463237,0,2
185,223.526253,932.6076246,0,2
185,228.1914752,109.3698663,1,0
185,228.0493608,120.0944045,0,0
185,229.0749332,180.3556521,1,2
185,233.5838887,876.8505822,1,0
185,234.420702,887.9171745,0,0
185,238.8707516,655.4209396,0,0
185,240.909759,327.4558168,1,2
185,244.4509012,313.1085314,0,2
185,242.260275,305.8968452,1,0
185,251.7893384,821.2476335,0,0
185,254.0151043,78.30536247,1,0
185,254.2035194,90.36690454,0,0
185,255.0594371,221.3185035,1,1
185,257.9254437,437.435217,0,2
185,262.9887572,389.7002652,1,2
185,267.1144406,124.339489,0,2
185,267.241729,1005.010557,1,1
185,272.713212,381.6363652,0,1
185,278.0396392,289.6392855,0,1
185,278.7701627,278.4258294,1,0
185,278.3064373,769.0678234,0,0
185,280.0125093,727.0785315,0,0
185,281.3753829,79.94194347,0,0
185,283.6449162,310.7291978,0,0
185,283.9429129,416.2411922,0,0
185,286.2868996,135.13628,1,1
185,288.5974388,393.4603057,1,2
185,289.1832627,664.7073567,0,2
185,290.7676289,906.7459755,0,2
185,295.8031572,489.9845835,0,2
185,301.2595854,124.522967,0,2
185,301.4483281,396.8930037,0,2
185,305.2710287,711.41399,0,2
185,308.9394423,564.5282242,1,1
185,310.5026542,705.9791698,0,1
185,314.6316771,578.5087019,0,1
185,315.7071491,585.5326472,1,2
185,315.177858,874.8832429,0,0
185,317.8176088,915.3131,0,2
185,320.8706998,720.1512558,0,2
185,321.3613791,379.5662962,0,2
185,328.1072404,720.160695,0,2
185,328.8499144,738.969307,0,2
185,331.8306159,539.385988,0,2
185,332.3239487,527.7638541,1,0
185,333.0149021,801.4612803,0,0
185,333.4774918,789.343636,1,0
185,333.9060319,891.5752961,0,0
185,335.5067601,501.4575869,1,2
185,339.6498434,458.9515665,1,0
185,340.1561037,469.7200075,0,0
185,341.6580806,548.0196777,1,0
185,341.7995241,558.6922693,0,0
185,343.5816658,249.0751059,1,2
185,349.1225793,106.634215,0,2
185,350.1655968,974.0538666,0,2
185,356.9956379,465.8854776,0,2
185,356.3669124,249.8036132,0,2
185,357.1546283,684.6846142,0,2
185,362.9523574,960.9788325,0,2
185,370.7722396,267.609806,0,2
185,370.9994182,761.2662969,0,2
185,373.2922541,366.8010492,0,0
185,385.7689955,26.94737489,0,0
185,388.5940734,554.8060718,1,0
185,388.5693491,566.094822,0,0
185,398.9128067,797.0176517,0,0
185,399.0588685,785.3638484,1,0
185,401.9684463,25.85283184,1,1
185,404.7587414,445.8423975,0,0
185,404.8614218,453.1587857,0,0
185,404.6713295,466.5633944,0,0
185,405.1999053,478.285686,0,0
185,411.9610607,331.3908017,0,0
185,411.988243,320.0303627,1,0
185,417.2952956,449.2766783,0,0
185,418.0624223,788.1444847,0,0
185,421.9170501,729.8706457,0,0
185,433.5183914,291.3219464,1,0
185,433.2916727,795.4743334,1,1
185,434.3153515,302.5114198,0,1
185,436.1899786,223.0219859,0,1
185,442.2918967,386.4112128,0,1
185,445.2244782,418.2562984,0,1
185,446.4295167,914.6247059,1,0
185,447.5059141,927.3503188,0,0
185,449.1055676,672.4242206,0,0
185,449.1932913,939.1144975,1,0
185,450.0912593,951.6906033,0,0
185,458.4278356,575.6958343,1,2
185,461.596778,211.2691113,0,2
185,464.2144746,978.7784501,1,0
185,464.4059172,991.1499762,0,0
185,469.9594536,265.4939747,1,2
185,477.557857,618.467659,0,2
185,483.4985323,603.4134695,0,2
185,485.1589704,419.9555541,0,2
185,487.1320527,730.6708786,1,2
185,487.6818196,357.5567711,1,2
185,487.9846285,429.8263495,0,2
185,492.7645523,616.4883616,0,2
185,493.0776957,604.9368454,1,0
185,494.4690031,227.3054771,0,0
185,495.5683278,460.7420356,0,0
185,497.631374,659.7563359,1,2
185,498.1983183,589.9465525,1,2
185,501.6769915,139.1385361,0,2
185,502.7487222,364.9257486,0,2
185,502.5910852,934.2114907,1,2
185,508.3326848,157.7673893,0,2
185,509.0215687,787.7372982,0,1
185,511.3373109,355.5060471,1,2
185,511.8798498,362.7950108,0,2
185,514.3962167,848.4863201,1,2
185,515.1304832,862.3698795,1,2
185,515.4401571,869.6014068,0,2
185,519.9495199,316.2356315,1,2
185,519.602333,323.413934,0,2
185,520.7731881,385.2358192,0,1
185,521.4195372,944.794725,0,1
185,522.3754835,587.8106058,0,1
185,525.5403124,808.2532565,0,1
185,533.5541937,407.4223754,0,1
185,534.3697588,395.1646457,1,0
185,535.1020511,382.4728611,1,0
185,535.2161605,443.784333,0,0
185,537.6365451,310.2654243,1,2
185,541.7605162,786.7059992,0,2
185,559.7740182,259.3582535,1,0
185,559.8999762,270.3088071,0,0
185,563.7641845,661.6156783,1,2
185,564.8441301,197.3177986,0,2
185,566.2022147,247.8146792,0,2
185,567.498497,736.7308535,1,0
185,567.5190645,749.4512386,0,0
185,569.9369774,36.80624481,0,0
185,570.3917355,27.71311845,0,0
185,572.0186434,259.7919635,0,0
185,574.437118,476.3833741,1,2
185,574.7565217,483.5403206,0,2
185,581.0567696,596.6070678,1,2
185,581.9305889,345.4104748,1,2
185,583.54018,274.0642764,1,0
185,583.1613901,500.9483427,1,0
185,583.3766128,512.258542,0,0
185,584.7813144,285.0071894,0,0
185,591.8617313,188.3665542,1,0
185,591.9663592,199.9429961,0,0
185,604.3334167,188.0915131,1,2
185,606.5763055,246.4494159,1,0
185,606.9128059,939.7864936,1,2
185,606.7679997,947.3876498,0,2
185,610.5854981,666.0427035,1,0
185,610.5932454,677.238905,0,0
185,612.0220969,55.68457823,1,2
185,622.1255585,231.3521754,0,2
185,620.9001223,128.7097692,0,2
185,621.1266315,117.0530351,1,0
185,621.6126577,685.4800953,1,0
185,622.7929715,697.4404947,0,0
185,623.1614549,471.6340151,1,0
185,623.613542,483.539646,0,0
185,623.0269381,231.3521754,0,0
185,624.6608706,232.3201228,1,2
185,629.4479208,871.1412845,0,2
185,627.7493664,338.5442147,1,0
185,627.9818178,349.6063537,1,2
185,628.279987,882.9684903,0,2
185,630.5377996,318.6754576,0,2
185,636.8243839,356.3350928,1,0
185,636.99516,366.790405,0,0
185,645.9660034,458.5706969,0,0
185,650.827968,509.88595,0,2
185,653.5402757,776.1294396,0,2
185,654.777857,460.9200078,0,2
185,660.6604873,577.5494991,1,0
185,661.434444,589.44296,0,0
185,668.8601087,987.7368342,0,0
185,670.5688889,140.546436,0,0
185,678.8131199,887.1923076,0,0
185,680.0769754,295.6681484,0,0
185,686.9242482,384.4996487,0,0
185,689.769861,432.7392293,0,0
185,692.9359413,399.0245042,0,0
185,693.2259383,387.6982644,1,0
185,697.0710318,856.7507818,0,0
185,701.1336896,388.7446412,1,0
185,703.7232068,321.5835411,0,0
185,704.3409735,178.6356387,0,0
185,706.5493184,802.295749,1,2
185,706.9103559,809.5742335,0,2
185,708.8268065,454.3174655,0,2
185,708.8746819,443.2896138,1,0
185,709.8113682,521.5026781,1,0
185,709.0865144,698.8558455,1,0
185,710.0504792,532.8779565,0,0
185,710.510322,677.845092,1,0
185,710.0283805,710.608881,0,0
185,711.0184312,689.3726357,0,0
185,719.5983733,517.5328385,1,0
185,718.993138,529.1459472,0,0
185,736.1186857,475.6533477,1,1
185,735.5905357,521.9404867,0,1
185,736.4510236,680.7801963,0,1
185,743.3268844,163.4074808,0,1
185,751.2024626,459.161193,0,1
185,752.4090835,337.8999647,0,1
185,753.0771658,442.2357807,1,2
185,758.054989,137.3096718,0,2
185,758.2769242,426.233824,0,2
185,760.0997131,595.4172988,1,0
185,760.7766575,607.5649527,0,0
185,761.8147476,486.1538534,1,2
185,762.1193483,844.4598905,1,2
185,762.7814676,852.2964478,0,2
185,765.7363946,427.9793518,0,2
185,768.7737915,975.4163769,1,0
185,769.4630022,480.6502652,0,0
185,769.5484224,987.5377636,0,0
185,773.6861154,72.4458048,1,2
185,773.0865985,754.8317584,1,0
185,773.6842867,767.0609294,0,0
185,779.2468689,294.8344941,0,0
185,779.9840734,749.116062,1,2
185,786.9653626,664.6353176,1,0
185,787.7708739,675.4088071,0,0
185,788.4590855,625.3584538,0,0
185,793.4304794,880.6686137,0,0
185,806.1364852,168.8141188,0,0
185,814.7626338,694.7333228,1,0
185,815.1804023,706.6199055,0,0
185,822.5707759,1004.358765,0,0
185,824.8115791,165.2891452,0,0
185,826.2061869,624.3249999,1,0
185,826.7226047,636.4670207,0,0
185,831.1228349,833.2180762,0,0
185,832.5570439,556.0678861,0,0
185,835.6991375,376.1536864,0,0
185,841.646132,878.7245798,0,0
185,847.1333753,480.1732757,0,0
185,848.739285,11.37563554,0,0
185,849.0842158,527.9085573,1,2
185,849.0447787,535.2055988,0,2
185,850.3013636,135.5090087,1,0
185,850.7780272,146.2269239,0,0
185,848.2504192,480.1732757,0,0
185,850.3184648,480.1732757,1,2
185,854.2950191,746.3239357,0,2
185,853.1684167,736.2325318,0,2
185,858.5956901,698.3370138,0,2
185,858.9705549,806.7853206,1,0
185,860.0190386,817.5129693,0,0
185,864.4426169,713.367143,0,0
185,866.262104,995.5908872,0,0
185,878.4829754,422.88704,1,2
185,880.0176234,429.8498555,0,2
185,880.2402862,667.737455,1,0
185,881.1668874,679.8428892,0,0
185,882.3317263,242.4385923,0,0
185,888.9021004,81.28317972,0,0
185,893.3484138,88.27756656,1,2
185,893.473642,322.8273399,0,0
185,894.7151677,370.3095825,0,0
185,895.7988894,333.5174217,0,0
185,899.7047217,139.6361458,0,0
185,899.0085512,420.5240556,1,2
185,900.5350354,129.3070575,1,0
185,900.7184564,208.3980907,1,2
185,899.8618469,427.5671848,0,2
185,903.8255653,816.3796388,0,2
185,907.8676219,832.1385627,0,2
185,908.7399757,288.0085346,0,2
185,910.8775682,666.9376331,1,2
185,914.6894463,506.9237665,0,2
185,914.1425432,888.6663199,0,2
185,916.8831007,312.4953835,0,2
185,922.8094902,379.5764981,0,2
185,924.4292086,446.4676408,0,2
185,926.8528863,735.7697638,1,1
185,926.9687541,80.0363907,1,0
185,927.6268629,91.20131987,0,0
185,928.2847665,674.0498085,1,2
185,930.7324315,627.024947,0,2
185,930.5700724,964.947743,0,2
185,936.6504813,371.9435902,0,2
185,936.1489455,986.402271,1,2
185,943.2281198,829.46735,0,2
185,945.4780382,843.4723972,0,2
185,948.6521333,252.6344574,0,2
185,952.4833993,370.3676765,1,2
185,959.6167476,450.9784412,0,2
185,959.7671268,757.4072411,0,2
185,960.863827,55.83478921,1,0
185,960.1704228,746.811256,1,0
185,961.9041059,66.30619655,0,0
185,962.9585044,485.6826222,1,2
185,964.450476,606.7525295,0,2
185,964.762033,901.6599412,0,2
185,981.764292,536.8019497,1,1
185,981.98369,703.8781152,0,1
185,981.4742716,709.1533181,1,1
185,981.9964514,766.5277736,0,1
185,982.1798809,703.8781152,0,1
185,985.9581989,178.7899776,1,2
185,988.0713386,195.267208,0,2
185,991.4898665,235.0290619,0,2
185,992.1997766,920.8916396,0,2
185,994.5220392,373.7088651,0,2
185,996.4527845,245.7375417,0,2
185,997.5072579,257.164929,0,2
185,1000.833549,747.2316211,1,2
185,1009.015889,968.6451297,0,2
185,1010.716928,305.1942087,1,0
185,1011.962176,92.37477803,1,0
185,1013.944263,316.9495057,0,0
185,1011.745441,736.7079256,1,0
185,1012.668588,103.4050945,0,0
185,1012.24186,748.4489049,0,0
185,1014.933954,278.6886076,1,0
185,1016.592692,326.3674157,0,0
223,8.537861225,940.4516628,1,1
223,11.06318271,314.3711903,0,1
223,10.86600425,918.0443253,1,0
223,12.73733624,302.2253913,1,0
223,21.51189907,974.9469877,1,2
223,28.69384674,948.2629925,0,2
223,36.8594487,108.7993658,1,2
223,39.97936335,61.3669232,0,2
223,40.61624674,50.25492892,1,0
223,41.42304571,393.1866315,0,0
223,42.91889517,183.582837,0,0
223,49.92984276,460.0624392,0,0
223,55.84103182,327.1604265,1,2
223,61.15212428,915.1833657,0,2
223,62.02707245,225.6550566,1,2
223,63.60046768,137.4934859,1,2
223,64.05238708,172.0312326,0,2
223,79.5702616,28.28999305,0,2
223,85.59423169,45.03149932,0,2
223,87.62973155,351.7541684,0,2
223,87.39851807,605.1204736,0,2
223,88.36731277,340.7364824,0,0
223,91.97561157,417.7884057,1,0
223,91.40372213,429.5913714,0,0
223,93.93508695,551.2412656,0,0
223,98.69204185,359.0338773,1,2
223,107.4209401,154.291024,0,2
223,107.0410759,811.7400561,0,2
223,109.2891637,727.2350096,0,2
223,110.9723839,462.308697,1,0
223,111.4434012,473.7313425,0,0
223,112.4601234,567.5639907,1,0
223,113.0022142,749.2271564,0,0
223,114.481255,736.7325243,1,0
223,118.7759692,458.4487028,0,0
223,123.7529089,289.1961201,1,2
223,126.6270279,229.9923835,0,2
223,133.5030195,873.5263493,0,2
223,135.9904161,890.1131059,0,2
223,140.6689711,807.3455413,1,1
223,147.0453991,350.1094886,0,1
223,147.6399983,677.9155236,0,1
223,148.204924,666.7817077,1,0
223,151.7437962,897.1656874,0,0
223,149.0453825,885.321878,1,0
223,150.8036106,577.699218,0,0
223,151.7776451,526.1185587,1,0
223,155.4168677,915.2705246,0,0
223,156.1001956,259.6756431,0,2
223,159.2483821,436.7603939,0,2
223,162.9238679,250.3957376,0,2
223,163.9248435,237.8191368,1,0
223,164.9372304,75.25331136,1,0
223,164.446225,86.30098052,0,0
223,167.7526756,698.0838615,1,2
223,172.5057161,939.5132263,0,2
223,173.5406349,432.337554,1,2
223,174.3852192,502.1399124,0,1
223,180.8787354,539.030809,0,1
223,181.3941246,527.8290402,1,0
223,183.5773734,238.8778854,0,0
223,186.087461,475.8370153,0,0
223,188.7759008,448.005116,1,0
223,188.5969375,458.7651252,0,0
223,190.1549363,963.5560337,1,1
223,191.7158006,192.4102924,1,2
223,193.8531038,811.719793,0,2
223,194.1999522,799.6424723,1,0
223,197.3815735,756.2784235,0,0
223,200.6457343,138.1662041,0,2
223,201.2331529,191.9337006,0,2
223,203.8346638,359.1745972,1,2
223,203.5835563,366.2511408,0,2
223,204.6148135,351.0470971,1,2
223,209.4953036,611.8800312,0,2
223,209.3058886,615.7685875,0,2
223,209.5926892,611.8800312,0,2
223,211.4532261,115.1254331,0,2
223,213.9785682,797.5664639,0,2
223,214.7782202,693.3293,0,2
223,215.5827054,485.6488302,0,2
223,216.7348224,473.8948107,0,2
223,218.6760112,805.6102537,0,2
223,217.0834109,816.7708816,0,2
223,220.8287703,747.7013269,1,0
223,221.1644272,454.0171502,1,1
223,226.7736212,241.701809,1,0
223,226.7488946,252.8205107,0,0
223,226.89537,847.0117694,1,0
223,226.7994961,859.4814856,0,0
223,228.836909,267.745025,1,0
223,228.6475672,278.2743511,0,0
223,231.6201855,877.1569205,0,0
223,232.449167,967.366547,0,0
223,235.712858,265.2544798,0,0
223,235.5758304,602.2605022,1,0
223,235.2874249,613.7245932,0,0
223,240.5790633,577.0502934,0,0
223,241.1891615,282.2236958,1,0
223,241.5052021,293.0827778,0,0
223,241.2198673,565.375319,1,0
223,247.2367553,363.4901279,0,0
223,250.4638326,508.5016173,0,0
223,253.7844672,105.0612414,0,0
223,253.6244949,105.0612414,0,0
223,253.5797132,109.0787341,0,0
223,254.1035085,741.4979604,1,2
223,256.7228091,598.5104467,0,2
223,258.5604244,216.4312092,1,2
223,258.8018999,223.8376731,0,2
223,258.3385452,647.3576221,1,0
223,258.3138626,658.4012392,0,0
223,262.7031557,507.4206626,0,0
223,262.6598531,111.9118522,0,0
223,262.8183861,182.2726986,1,2
223,266.1150128,244.5134896,1,1
223,267.7438644,1003.475683,0,1
223,274.7502419,188.1256079,1,0
223,274.1219292,198.6241972,0,0
223,278.2014307,291.7817209,1,0
223,278.1494405,302.8905738,0,0
223,281.1317368,87.50501025,1,0
223,281.3523561,98.5096865,0,0
223,283.3529826,654.8278984,1,2
223,286.5817851,712.8918761,1,2
223,285.6409096,987.1268418,1,2
223,287.5010025,590.6351666,0,2
223,291.4104892,870.9678203,1,0
223,291.8394163,883.2631582,0,0
223,293.1241779,13.14085416,0,0
223,295.9400561,148.8138354,0,0
223,297.7383769,341.7811852,1,2
223,298.7037761,68.95204053,0,0
223,298.2760212,78.508231,0,0
223,298.5745721,420.7265632,0,1
223,300.5613382,999.1654328,0,1
223,304.0490817,845.3403451,1,2
223,304.6557053,979.2351415,0,2
223,311.4505806,84.55332075,0,2
223,311.1933313,321.3880109,1,2
223,311.936889,74.07020727,1,0
223,323.7437252,586.3538895,0,0
223,326.7833229,227.9087243,1,0
223,326.3862309,239.0289131,0,0
223,329.0450484,834.363912,0,2
223,330.4826795,515.7503629,1,0
223,330.5310208,527.2551179,0,0
223,331.7826645,582.1624259,1,0
223,332.0960446,593.8548134,0,0
223,336.570692,247.1538264,1,2
223,336.1920734,985.3224224,0,2
223,341.3105957,45.04148525,1,2
223,342.1952513,335.1349417,1,2
223,344.6330895,795.0210264,0,2
223,345.5283618,667.9297982,0,2
223,346.1754473,656.8015376,0,2
223,359.4615998,354.5527073,1,2
223,361.2434516,240.724199,1,0
223,361.3017108,252.8025956,0,0
223,364.2634474,649.3079525,0,0
223,365.5463045,682.6607251,0,0
223,366.1773451,590.7935608,1,2
223,366.4436438,597.80308,0,2
223,368.9162443,203.2187847,0,2
223,369.1275319,981.8076418,1,1
223,369.3823715,803.5338013,1,2
223,370.9670376,104.2358282,0,2
223,371.0731351,515.488696,1,0
223,370.9743358,526.9898992,0,0
223,371.2442676,93.12229487,1,0
223,375.0324476,243.6024659,1,2
223,384.3614281,441.1105086,0,2
223,384.2734126,441.1105086,0,2
223,384.0836198,446.8980094,1,2
223,385.3252669,474.4540223,0,2
223,385.1872846,594.8376732,0,2
223,388.6498407,824.3304004,0,2
223,387.4741174,96.13783317,0,2
223,389.4855127,351.1334673,0,2
223,390.4281084,340.0531729,1,0
223,391.4835153,159.9512138,1,0
223,391.0825752,171.3630473,0,0
223,394.9252737,570.5049452,1,2
223,402.3488796,60.32917711,0,2
223,402.938431,49.89092686,1,0
223,403.875909,384.374039,1,2
223,403.1315186,940.6763012,1,0
223,403.2849271,953.4170599,0,0
223,407.2793984,374.644801,1,2
223,411.5304572,306.6359976,1,2
